Acct. No.	Source	Settlement	Security	Rate	Note	Name	Manual Invest. Cost	MV Ind.	Invest. Cap. G/L	Interest Portion	Description	Client No.	Cash Flow	Processing	Transaction	IA Code	Type	Symbol	Quantity	Price	Cur.	Total	Commission	Gains/Losses	Accrued Int.	Fees	Manual ACB	Cash Balance
300008-NA	ACH	04/07/2009	M61475	1.00000000	OER remplace RSB période coupon	VALIDATIONS CALC	0.000		0.00	0.00	PKG-ONT 9.5%  2JN18-2JN25	300008	0.00	01/25/2010	04/03/2009	BD88	Buy	M61475	10,000	80.000	CAD	(8,000.50)	80.00	0.00	0.00	0.50	0.000	87,932.50
300008-NA	ACH	04/07/2009	M22762	1.23000000	INT-HYDRO QUE remplace TIGR USD	VALIDATIONS CALC	0.000		0.00	0.00	INT-HYDRO QUE  U$  13JA13	300008	0.00	01/25/2010	04/03/2009	BD88	Buy	M22762	20,000	88.500	USD	(21,771.50)	177.00	0.00	0.00	0.50	0.000	95,933.00
300008-NA	ACH	04/07/2009	M89953	1.00000000	PRIN BC remplace coupons détachés PRIN-Bell remb	VALIDATIONS CALC	0.000		0.00	0.00	PRIN-B.C. PROV      1DC09	300008	0.00	01/25/2010	04/03/2009	BD88	Buy	M89953	10,000	99.500	CAD	(9,950.50)	98.50	0.00	0.00	0.50	0.000	117,704.50
300008-NA	ACH	04/06/2009	A02479	1.00000000	Achat bon du trésor CAD remb	VALIDATIONS CALC	0.000		0.00	0.00	CDA TREAS BILL     14MY09	300008	0.00	01/25/2010	04/02/2009	BD88	Buy	A02479	10,000	99.960	CAD	(9,996.50)	99.96	0.00	0.00	0.50	0.000	127,655.00
300008-NA	ACH	04/01/2009	P45616	1.26000000	EXPORT P45616 remplace bon du trésor US remb	VALIDATIONS CALC	0.000		0.00	0.00	EXPORT DEV C/P U$  14AP09	300008	0.00	01/25/2010	04/01/2009	BD88	Buy	P45616	10,000	98.000	USD	(12,348.50)	123.48	0.00	0.00	0.50	0.000	137,651.50
300008-NA	DEP	04/01/2009		1.00000000	Depot	VALIDATIONS CALC	0.000		0.00	0.00	BALANCE ( CAD )	300008	150,000.00	01/25/2010	04/01/2009	BD88	Deposit	1CAD	0.00	0.000	CAD	150,000.00	0.00	0.00	0.00	0.00	0.000	150,000.00
300007-OB	ACH	08/19/2009	R13369	1.00000000	Oblig ALCAN remplace NY Tel	GP VALIDATION	0.000		5.74	0.00	ALCAN INC U$  5.2% 15JA14	300007	0.00	01/25/2010	08/17/2009	BD88	Buy	R13369	10,000	97.000	USD	(9,747.13)	99.00	5.74	(46.63)	0.50	0.000	476,961.48
300007-OB	VEN	08/19/2009	R13369	1.00000000	vente oblig Alcan	GP VALIDATION	0.000		0.00	0.00	ALCAN INC U$  5.2% 15JA14	300007	0.00	01/25/2010	08/17/2009	BD88	Sell	R13369	(10,000)	98.000	USD	9,752.87	103.00	0.00	(47.63)	0.50	0.000	486,708.61
300007-OB	VEN	08/19/2009	R13369	1.00000000	vente oblig Alcan	GP VALIDATION	0.000		99.00	0.00	ALCAN INC U$  5.2% 15JA14	300007	0.00	01/25/2010	08/17/2009	BD88	Sell	R13369	(10,000)	98.000	USD	9,752.87	103.00	99.00	(47.63)	0.50	0.000	476,955.74
300007-OB	ACH	08/19/2009	R13369	1.00000000	Oblig ALCAN remplace NY Tel	GP VALIDATION	0.000		0.00	0.00	ALCAN INC U$  5.2% 15JA14	300007	0.00	01/25/2010	08/17/2009	BD88	Buy	R13369	10,000	97.000	USD	(9,747.13)	99.00	0.00	(46.63)	0.50	0.000	467,202.87
300007-OB	ACH	05/07/2009	221374	1.00000000	achat Walt Disney	GP VALIDATION	0.000		5.00	0.00	DISNEY WALT COMPANY	300007	0.00	01/25/2010	05/05/2009	BD88	Buy	DIS	500	23.140	USD	(11,593.50)	23.00	5.00	0.00	0.50	0.000	476,950.00
300007-OB	VEN	05/07/2009	221374	1.00000000	Vente DIS	GP VALIDATION	0.000		0.00	0.00	DISNEY WALT COMPANY	300007	0.00	01/25/2010	05/05/2009	BD88	Sell	DIS	(500)	23.150	USD	11,598.50	23.00	0.00	0.00	0.50	0.000	488,543.50
300007-OB	VEN	05/07/2009	221374	1.00000000	Vente DIS	GP VALIDATION	0.000		5.00	0.00	DISNEY WALT COMPANY	300007	0.00	01/25/2010	05/05/2009	BD88	Sell	DIS	(500)	23.150	USD	11,598.50	23.00	5.00	0.00	0.50	0.000	476,945.00
300007-OB	ACH	05/07/2009	221374	1.00000000	achat Walt Disney	GP VALIDATION	0.000		0.00	0.00	DISNEY WALT COMPANY	300007	0.00	01/25/2010	05/05/2009	BD88	Buy	DIS	500	23.140	USD	(11,593.50)	23.00	0.00	0.00	0.50	0.000	465,346.50
300007-OB	ACH	04/03/2009	M22762	1.00000000	INT-HYDRO QUE	GP VALIDATION	0.000		2.00	0.00	INT-HYDRO QUE  U$  13JA13	300007	0.00	01/25/2010	04/03/2009	BD88	Buy	M22762	20,000	88.230	USD	(17,646.50)	177.00	2.00	0.00	0.50	0.000	476,940.00
300007-OB	VEN	04/03/2009	M22762	1.00000000	INT-HYDRO QUE	GP VALIDATION	0.000		0.00	0.00	INT-HYDRO QUE  U$  13JA13	300007	0.00	01/25/2010	04/03/2009	BD88	Sell	M22762	(20,000)	88.240	USD	17,648.50	490.00	0.00	0.00	0.50	0.000	494,586.50
300007-OB	VEN	04/03/2009	M22762	1.00000000	INT-HYDRO QUE	GP VALIDATION	0.000		2.00	0.00	INT-HYDRO QUE  U$  13JA13	300007	0.00	01/25/2010	04/03/2009	BD88	Sell	M22762	(20,000)	88.240	USD	17,648.50	490.00	2.00	0.00	0.50	0.000	476,938.00
300007-OB	ACH	04/03/2009	M22762	1.00000000	INT-HYDRO QUE	GP VALIDATION	0.000		0.00	0.00	INT-HYDRO QUE  U$  13JA13	300007	0.00	01/25/2010	04/03/2009	BD88	Buy	M22762	20,000	88.230	USD	(17,646.50)	177.00	0.00	0.00	0.50	0.000	459,289.50
300007-OB	TRF	04/01/2009	059960	0.79000000	TRF-in ABX	GP VALIDATION	0.000		0.00	0.00	BARRICK GOLD CORP	300007	33,927.86	01/25/2010	04/01/2009	BD88	Transfer	ABX	1,000	23.540	CAD	0.00	0.00	0.00	0.00	0.00	0.000	476,936.00
300007-OB	VEN	04/03/2009	059960	0.89000000	Vente ABX	GP VALIDATION	0.000		0.00	0.00	BARRICK GOLD CORP	300007	0.00	01/25/2010	04/01/2009	BD88	Sell	ABX	(1,000)	42.750	CAD	38,468.00	420.00	0.00	0.00	0.50	0.000	476,936.00
300007-OB	VEN	04/03/2009	059960	0.89000000	Vente ABX	GP VALIDATION	0.000		19,871.40	0.00	BARRICK GOLD CORP	300007	0.00	01/25/2010	04/01/2009	BD88	Sell	ABX	(1,000)	42.750	CAD	38,468.00	420.00	19,871.40	0.00	0.50	0.000	438,468.00
300007-OB	TRF	04/01/2009	059960	0.79000000	TRF-in ABX	GP VALIDATION	0.000		0.00	0.00	BARRICK GOLD CORP	300007	33,927.86	01/25/2010	04/01/2009	BD88	Transfer	ABX	1,000	23.540	CAD	0.00	0.00	0.00	0.00	0.00	0.000	400,000.00
300007-OB	DEP	04/01/2009		1.00000000	Depot	GP VALIDATION	0.000		0.00	0.00	BALANCE ( USD )	300007	400,000.00	01/25/2010	04/01/2009	BD88	Deposit	1USD	0.00	0.000	USD	400,000.00	0.00	0.00	0.00	0.00	0.000	400,000.00
300007-NA	TRF	12/31/2009	059960	1.00000000	TRF-in ABX	GP VALIDATION	0.000		0.00	0.00	BARRICK GOLD CORP	300007	20,730.00	01/25/2010	12/31/2009	BD88	Transfer	ABX	500	23.540	CAD	0.00	0.00	0.00	0.00	0.00	0.000	447,859.00
300007-NA	TRF	12/31/2009	059960	1.00000000	TRF-in ABX	GP VALIDATION	0.000		0.00	0.00	BARRICK GOLD CORP	300007	20,730.00	01/25/2010	12/31/2009	BD88	Transfer	ABX	500	23.540	CAD	0.00	0.00	0.00	0.00	0.00	0.000	447,859.00
300007-NA	VEN	12/31/2009	059960	1.00000000	Vente ABX	GP VALIDATION	0.000		0.00	0.00	BARRICK GOLD CORP	300007	0.00	01/25/2010	12/29/2009	BD88	Sell	ABX	(500)	41.500	CAD	20,791.50	41.00	0.00	0.00	0.50	0.000	447,859.00
300007-NA	VEN	12/31/2009	059960	1.00000000	Vente ABX	GP VALIDATION	0.000		0.00	0.00	BARRICK GOLD CORP	300007	0.00	01/25/2010	12/29/2009	BD88	Sell	ABX	(500)	41.500	CAD	20,791.50	41.00	0.00	0.00	0.50	0.000	427,067.50
300007-NA	VEN	04/09/2009	M85972	1.23850000	Vente PRIN-QUEBEC	GP VALIDATION	0.000		25.00	0.00	PRIN-QUEBEC         1AP26	300007	0.00	01/25/2010	04/07/2009	BD88	Sell	M85972	(10,000)	38.250	USD	3,825.50	38.00	25.00	0.00	0.50	0.000	406,276.00
300007-NA	ACH	04/09/2009	M85972	1.00000000	PRIN-QUEBEC	GP VALIDATION	0.000		0.00	0.00	PRIN-QUEBEC         1AP26	300007	0.00	01/25/2010	04/07/2009	BD88	Buy	M85972	10,000	38.000	CAD	(3,800.50)	47.00	0.00	0.00	0.50	0.000	402,450.50
300007-NA	ACH	04/09/2009	M85972	1.00000000	PRIN-QUEBEC	GP VALIDATION	0.000		25.00	0.00	PRIN-QUEBEC         1AP26	300007	0.00	01/25/2010	04/07/2009	BD88	Buy	M85972	10,000	38.000	CAD	(3,800.50)	47.00	25.00	0.00	0.50	0.000	406,251.00
300007-NA	VEN	04/09/2009	M85972	1.23850000	Vente PRIN-QUEBEC	GP VALIDATION	0.000		0.00	0.00	PRIN-QUEBEC         1AP26	300007	0.00	01/25/2010	04/07/2009	BD88	Sell	M85972	(10,000)	38.250	USD	3,825.50	38.00	0.00	0.00	0.50	0.000	410,051.50
300007-NA	VEN	04/07/2009	460009	1.00000000	Vente BN	GP VALIDATION	0.000		15.00	0.00	NATIONAL BANK OF CDA	300007	0.00	01/25/2010	04/03/2009	BD88	Sell	NA	(500)	42.530	CAD	21,307.50	42.00	15.00	0.00	0.50	0.000	406,226.00
300007-NA	ACH	04/07/2009	460009	1.00000000	Achat NA	GP VALIDATION	0.000		0.00	0.00	NATIONAL BANK OF CDA	300007	0.00	01/25/2010	04/03/2009	BD88	Buy	NA	500	42.500	CAD	(21,292.50)	42.00	0.00	0.00	0.50	0.000	384,918.50
300007-NA	ACH	04/07/2009	460009	1.00000000	Achat NA	GP VALIDATION	0.000		15.00	0.00	NATIONAL BANK OF CDA	300007	0.00	01/25/2010	04/03/2009	BD88	Buy	NA	500	42.500	CAD	(21,292.50)	42.00	15.00	0.00	0.50	0.000	406,211.00
300007-NA	VEN	04/07/2009	460009	1.00000000	Vente BN	GP VALIDATION	0.000		0.00	0.00	NATIONAL BANK OF CDA	300007	0.00	01/25/2010	04/03/2009	BD88	Sell	NA	(500)	42.530	CAD	21,307.50	42.00	0.00	0.00	0.50	0.000	427,503.50
300007-NA	VEN	04/07/2009	221374	1.05000000	Vente DIS	GP VALIDATION	0.000		3,098.00	0.00	DISNEY WALT COMPANY	300007	0.00	01/25/2010	04/03/2009	BD88	Sell	DIS	(500)	30.000	USD	15,592.50	157.00	3,098.00	0.00	0.50	0.000	406,196.00
300007-NA	ACH	04/07/2009	221374	1.23000000	achat Walt Disney	GP VALIDATION	0.000		0.00	0.00	DISNEY WALT COMPANY	300007	0.00	01/25/2010	04/03/2009	BD88	Buy	DIS	500	19.990	USD	(12,494.50)	200.00	0.00	0.00	0.50	0.000	390,603.50
300007-NA	ACH	04/07/2009	221374	1.23000000	achat Walt Disney	GP VALIDATION	0.000		3,098.00	0.00	DISNEY WALT COMPANY	300007	0.00	01/25/2010	04/03/2009	BD88	Buy	DIS	500	19.990	USD	(12,494.50)	200.00	3,098.00	0.00	0.50	0.000	403,098.00
300007-NA	VEN	04/07/2009	221374	1.05000000	Vente DIS	GP VALIDATION	0.000		0.00	0.00	DISNEY WALT COMPANY	300007	0.00	01/25/2010	04/03/2009	BD88	Sell	DIS	(500)	30.000	USD	15,592.50	157.00	0.00	0.00	0.50	0.000	415,592.50
300007-NA	DEP	04/01/2009		1.00000000	Depot	GP VALIDATION	0.000		0.00	0.00	BALANCE ( CAD )	300007	400,000.00	01/25/2010	04/01/2009	BD88	Deposit	1CAD	0.00	0.000	CAD	400,000.00	0.00	0.00	0.00	0.00	0.000	400,000.00
300006-OB	VEN	01/25/2010	M22762	1.00000000	INT-HYDRO QUE	CALCULS USD	0.000		327.52	80.57	INT-HYDRO QUE  U$  13JA13	300006	0.00	01/25/2010	01/21/2010	BD88	Sell	M22762	(5,000)	93.500	USD	4,908.25	93.00	327.52	0.00	0.50	0.000	17,804.38
300006-OB	DIV	01/19/2010	221374	1.00000000	Dividende DISNEY	CALCULS USD	0.000		0.00	0.00	DISNEY WALT COMPANY	300006	0.00	01/25/2010	01/19/2010	BD88	Dividends	DIS	0	0.000	USD	19.95	0.00	0.00	0.00	0.00	0.000	12,896.13
300006-OB	DIV	01/19/2010	221374	1.00000000	DRIP DISNEY	CALCULS USD	0.000		0.00	0.00	DISNEY WALT COMPANY	300006	0.00	01/25/2010	01/19/2010	BD88	Dividends	DIS	5	31.010	USD	0.00	0.00	0.00	0.00	0.00	0.000	12,876.18
300006-OB	TRF	01/11/2010	B55444	1.00000000	TRF	CALCULS USD	0.000		0.00	0.00	PROV QUE U$ 6.125% 22JA11	300006	10,838.04	01/25/2010	01/11/2010	BD88	Transfer	B55444	10,000	0.000	USD	0.00	0.00	0.00	0.00	0.00	0.000	12,876.18
300006-OB	TRF	01/11/2010	A36754	1.00000000	TRF	CALCULS USD	0.000		0.00	0.00	US TREAS NT  2.75% 15FB19	300006	9,348.05	01/25/2010	01/11/2010	BD88	Transfer	A36754	10,000	0.000	USD	0.00	0.00	0.00	0.00	0.00	0.000	12,876.18
300006-OB	TRF	01/11/2010	011368	1.00000000	TRF	CALCULS USD	0.000		0.00	0.00	ALCOA INC	300006	17,450.00	01/25/2010	01/11/2010	BD88	Transfer	AA	1,000	0.000	USD	0.00	0.00	0.00	0.00	0.00	0.000	12,876.18
300006-OB	VEN	12/31/2009	460009	1.05000000	Vente BN reste div. courus	CALCULS USD	0.000		5,638.35	0.00	NATIONAL BANK OF CDA	300006	0.00	01/25/2010	12/31/2009	BD88	Sell	NA	(510)	60.000	CAD	32,436.50	306.00	5,638.35	0.00	0.50	0.000	12,876.18
300006-OB	ACH	01/04/2010	995576	1.00000000	GGF412 remplace TRI375	CALCULS USD	0.000		0.00	0.00	BMOG US MNY MKT   /N	300006	0.00	01/25/2010	12/30/2009	BD88	Buy	GGF412	300.000	10.000	USD	(3,030.00)	30.00	0.00	0.00	0.00	0.000	(19,560.32)
300006-OB	ACH	12/31/2009	R13369	1.00000000	Oblig ALCAN remplace NY tel	CALCULS USD	0.000		0.00	0.00	ALCAN INC U$  5.2% 15JA14	300006	0.00	01/25/2010	12/29/2009	BD88	Buy	R13369	2,000	105.000	USD	(2,148.26)	105.00	0.00	(47.76)	0.50	0.000	(16,530.32)
300006-OB	ACH	12/28/2009	M22762	1.00000000	INT-HYDRO QUE	CALCULS USD	0.000		0.00	0.00	INT-HYDRO QUE  U$  13JA13	300006	0.00	01/25/2010	12/23/2009	BD88	Buy	M22762	10,000	93.000	USD	(9,300.50)	93.00	0.00	0.00	0.50	0.000	(14,382.06)
300006-OB	DIV	11/01/2009	460009	1.08000000	DRIP NA	CALCULS USD	0.000		0.00	0.00	NATIONAL BANK OF CDA	300006	0.00	01/25/2010	11/01/2009	BD88	Dividends	NA	5	56.390	CAD	0.00	0.00	0.00	0.00	0.00	0.000	(5,081.56)
300006-OB	DIV	11/01/2009	460009	1.00000000	Dividende de NA	CALCULS USD	0.000		0.00	0.00	NATIONAL BANK OF CDA	300006	0.00	01/25/2010	11/01/2009	BD88	Dividends	NA	0	0.000	USD	31.15	0.00	0.00	0.00	0.00	0.000	(5,081.56)
300006-OB	DIV	10/31/2009	995576	1.00000000	GGF412 remplace DRIP TRI375	CALCULS USD	0.000		0.00	0.00	BMOG US MNY MKT   /N	300006	0.00	01/25/2010	10/31/2009	BD88	Dividends	GGF412	3.331	10.000	USD	0.00	0.00	0.00	0.00	0.00	0.000	(5,112.71)
300006-OB	DIV	09/30/2009	995576	1.00000000	GGF412 remplace DRIP TRI375	CALCULS USD	0.000		0.00	0.00	BMOG US MNY MKT   /N	300006	0.00	01/25/2010	09/30/2009	BD88	Dividends	GGF412	3.210	10.000	USD	0.00	0.00	0.00	0.00	0.00	0.000	(5,112.71)
300006-OB	DIV	08/31/2009	995576	1.00000000	GGF412 remplace DRIP TRI375	CALCULS USD	0.000		0.00	0.00	BMOG US MNY MKT   /N	300006	0.00	01/25/2010	08/31/2009	BD88	Dividends	GGF412	3.325	10.000	USD	0.00	0.00	0.00	0.00	0.00	0.000	(5,112.71)
300006-OB	ACH	08/19/2009	R13369	1.00000000	Oblig ALCAN remplace NY Tel	CALCULS USD	0.000		0.00	0.00	ALCAN INC U$  5.2% 15JA14	300006	0.00	01/25/2010	08/17/2009	BD88	Buy	R13369	10,000	99.582	USD	(10,008.16)	99.00	0.00	(49.46)	0.50	0.000	(5,112.71)
300006-OB	DIV	08/01/2009	460009	1.07950000	DRIP NA	CALCULS USD	0.000		0.00	0.00	NATIONAL BANK OF CDA	300006	0.00	01/25/2010	08/01/2009	BD88	Dividends	NA	5	58.110	CAD	0.00	0.00	0.00	0.00	0.00	0.000	4,895.45
300006-OB	DIV	08/01/2009	460009	1.00000000	Dividende de NA	CALCULS USD	0.000		0.00	0.00	NATIONAL BANK OF CDA	300006	0.00	01/25/2010	08/01/2009	BD88	Dividends	NA	0	0.000	USD	19.45	0.00	0.00	0.00	0.00	0.000	4,895.45
300006-OB	DIV	07/31/2009	995576	1.00000000	GGF412 remplace DRIP TRI375	CALCULS USD	0.000		0.00	0.00	BMOG US MNY MKT   /N	300006	0.00	01/25/2010	07/31/2009	BD88	Dividends	GGF412	3.292	10.000	USD	0.00	0.00	0.00	0.00	0.00	0.000	4,876.00
300006-OB	DIV	06/30/2009	995576	1.00000000	GGF412 remplace DRIP TRI375	CALCULS USD	0.000		0.00	0.00	BMOG US MNY MKT   /N	300006	0.00	01/25/2010	06/30/2009	BD88	Dividends	GGF412	3.257	10.000	USD	0.00	0.00	0.00	0.00	0.00	0.000	4,876.00
300006-OB	DIV	05/31/2009	995576	1.00000000	GGF412 remplace DRIP TRI375	CALCULS USD	0.000		0.00	0.00	BMOG US MNY MKT   /N	300006	0.00	01/25/2010	05/31/2009	BD88	Dividends	GGF412	3.283	10.000	USD	0.00	0.00	0.00	0.00	0.00	0.000	4,876.00
300006-OB	ACH	05/08/2009	006906	1.17000000	Agrium	CALCULS USD	0.000		0.00	0.00	AGRIUM INC	300006	0.00	01/25/2010	05/06/2009	BD88	Buy	AGU	500	53.000	CAD	(30,240.50)	500.00	0.00	0.00	0.50	0.000	4,876.00
300006-OB	ACH	05/08/2009	211596	1.00000000	ETF-Bond USD	CALCULS USD	0.000		0.00	0.00	CURRENCYSHS JAPANESE YEN	300006	0.00	01/25/2010	05/06/2009	BD88	Buy	FXY	100	101.000	USD	(10,100.50)	101.00	0.00	0.00	0.50	0.000	35,116.50
300006-OB	DIV	04/30/2009	995576	1.00000000	GGF412 remplace DRIP TRI375	CALCULS USD	0.000		0.00	0.00	BMOG US MNY MKT   /N	300006	0.00	01/25/2010	04/30/2009	BD88	Dividends	GGF412	3.175	10.000	USD	0.00	0.00	0.00	0.00	0.00	0.000	45,217.00
300006-OB	REM	04/14/2009	P45616	1.00000000	Export 20090414 remplace Remb bon du trésor US	CALCULS USD	0.000		0.00	299.00	EXPORT DEV C/P U$  14AP09	300006	0.00	01/25/2010	04/14/2009	BD88	Redemption	P45616	(20,000)	100.000	USD	20,000.00	0.00	0.00	0.00	0.00	0.000	45,217.00
300006-OB	ACH	04/08/2009	P45616	1.00000000	EXPORT P45616 remplace bon du trésor US remb	CALCULS USD	0.000		0.00	0.00	EXPORT DEV C/P U$  14AP09	300006	0.00	01/25/2010	04/06/2009	BD88	Buy	P45616	10,000	99.900	USD	(9,900.50)	99.00	0.00	0.00	0.50	0.000	25,217.00
300006-OB	ACH	04/08/2009	006906	1.24000000	Agrium	CALCULS USD	0.000		0.00	0.00	AGRIUM INC	300006	0.00	01/25/2010	04/06/2009	BD88	Buy	AGU	500	48.000	CAD	(31,505.50)	480.00	0.00	0.00	0.50	0.000	35,117.50
300006-OB	ACH	04/07/2009	M22762	1.00000000	INT-HYDRO QUE remplace TIGR USD	CALCULS USD	0.000		0.00	0.00	INT-HYDRO QUE  U$  13JA13	300006	0.00	01/25/2010	04/03/2009	BD88	Buy	M22762	20,000	88.500	USD	(17,700.50)	177.00	0.00	0.00	0.50	0.000	66,623.00
300006-OB	ACH	04/07/2009	995576	1.00000000	GGF412 remplace TRI375	CALCULS USD	0.000		0.00	0.00	BMOG US MNY MKT   /N	300006	0.00	01/25/2010	04/03/2009	BD88	Buy	GGF412	950.000	10.000	USD	(9,595.00)	95.00	0.00	0.00	0.00	0.000	84,323.50
300006-OB	ACH	04/07/2009	460009	1.23000000	Achat NA	CALCULS USD	0.000		0.00	0.00	NATIONAL BANK OF CDA	300006	0.00	01/25/2010	04/03/2009	BD88	Buy	NA	500	42.500	CAD	(26,180.00)	42.00	0.00	0.00	0.50	0.000	93,918.50
300006-OB	ACH	04/07/2009	221374	1.00000000	achat Walt Disney	CALCULS USD	0.000		0.00	0.00	DISNEY WALT COMPANY	300006	0.00	01/25/2010	04/03/2009	BD88	Buy	DIS	500	20.000	USD	(10,200.50)	200.00	0.00	0.00	0.50	0.000	120,098.50
300006-OB	ACH	04/07/2009	211596	1.00000000	ETF-Bond USD	CALCULS USD	0.000		0.00	0.00	CURRENCYSHS JAPANESE YEN	300006	0.00	01/25/2010	04/03/2009	BD88	Buy	FXY	100	99.000	USD	(9,900.50)	99.00	0.00	0.00	0.50	0.000	130,299.00
300006-OB	ACH	04/01/2009	P45616	1.00000000	EXPORT P45616 remplace bon du trésor US remb	CALCULS USD	0.000		0.00	0.00	EXPORT DEV C/P U$  14AP09	300006	0.00	01/25/2010	04/01/2009	BD88	Buy	P45616	10,000	98.000	USD	(9,800.50)	98.00	0.00	0.00	0.50	0.000	140,199.50
300006-OB	DEP	04/01/2009		1.00000000	Depot	CALCULS USD	0.000		0.00	0.00	BALANCE ( USD )	300006	150,000.00	01/25/2010	04/01/2009	BD88	Deposit	1USD	0.00	0.000	USD	150,000.00	0.00	0.00	0.00	0.00	0.000	150,000.00
300005-NA	ACH	01/26/2010	B87545	1.00000000	2e achat PROV CB	CALCULS ESCOMPTE	0.000		0.00	0.00	PROV B.C.     5.7% 18JN29	300005	0.00	01/25/2010	01/22/2010	BD88	Buy	B87545	10,000	112.700	CAD	(11,331.57)	112.00	0.00	(61.07)	0.50	0.000	49,951.27
300005-NA	VEN	01/25/2010	M22762	1.05000000	INT-HYDRO QUE	CALCULS ESCOMPTE	0.000		(451.66)	103.74	INT-HYDRO QUE  U$  13JA13	300005	0.00	01/25/2010	01/21/2010	BD88	Sell	M22762	(5,000)	93.500	USD	4,908.25	93.00	(451.66)	0.00	0.50	0.000	61,282.84
300005-NA	ACH	01/22/2010	M61475	1.00000000	OER période coupon	CALCULS ESCOMPTE	0.000		0.00	0.00	PKG-ONT 9.5%  2JN18-2JN25	300005	0.00	01/25/2010	01/20/2010	BD88	Buy	M61475	10,000	90.000	CAD	(9,000.50)	90.00	0.00	0.00	0.50	0.000	56,374.59
300005-NA	VEN	01/18/2010	L05144	1.00000000	Vente ACC BANC	CALCULS ESCOMPTE	0.000		(1.44)	3.69	NBC BA              9MR10	300005	0.00	01/25/2010	01/14/2010	BD88	Sell	L05144	(10,000)	99.955	CAD	9,995.50	99.00	(1.44)	0.00	0.50	0.000	65,375.09
300005-NA	ACH	12/28/2009	M22762	1.05000000	INT-HYDRO QUE	CALCULS ESCOMPTE	0.000		0.00	0.00	INT-HYDRO QUE  U$  13JA13	300005	0.00	01/25/2010	12/23/2009	BD88	Buy	M22762	10,000	93.000	USD	(9,765.50)	93.00	0.00	0.00	0.50	0.000	55,379.59
300005-NA	INT	12/18/2009	B87545	1.00000000	Interet PROV C.B. 5.7%18JN29	CALCULS ESCOMPTE	0.000		0.00	0.00	PROV B.C.     5.7% 18JN29	300005	0.00	01/25/2010	12/18/2009	BD88	Interest	B87545	0	0.000	CAD	285.00	0.00	0.00	0.00	0.00	0.000	65,145.09
300005-NA	ACH	12/11/2009	L05144	1.00000000	ACC BANC remplace bon du trésor CAD	CALCULS ESCOMPTE	0.000		0.00	0.00	NBC BA              9MR10	300005	0.00	01/25/2010	12/09/2009	BD88	Buy	L05144	20,000	99.900	CAD	(19,980.50)	194.00	0.00	0.00	0.50	0.000	64,860.09
300005-NA	REM	12/01/2009	M89953	1.00000000	Remb PRIN-Bell	CALCULS ESCOMPTE	0.000		0.00	53.70	PRIN-B.C. PROV      1DC09	300005	0.00	01/25/2010	12/01/2009	BD88	Redemption	M89953	(20,000)	100.000	CAD	20,000.00	0.00	0.00	0.00	0.00	0.000	84,840.59
300005-NA	ACH	10/05/2009	M89953	1.00000000	PRIN BC remplace coupons détachés PRIN-Bell remb	CALCULS ESCOMPTE	0.000		0.00	0.00	PRIN-B.C. PROV      1DC09	300005	0.00	01/25/2010	10/01/2009	BD88	Buy	M89953	10,000	99.953	CAD	(9,995.80)	98.50	0.00	0.00	0.50	0.000	64,840.59
300005-NA	REM	05/14/2009	A02479	1.00000000	Remb bon du trésor CAD	CALCULS ESCOMPTE	0.000		0.00	3.50	CDA TREAS BILL     14MY09	300005	0.00	01/25/2010	05/14/2009	BD88	Redemption	A02479	(10,000)	100.000	CAD	10,000.00	0.00	0.00	0.00	0.00	0.000	74,836.39
300005-NA	ACH	04/17/2009	L05144	1.00000000	ACC BANC remplace bon du trésor CAD	CALCULS ESCOMPTE	0.000		0.00	0.00	NBC BA              9MR10	300005	0.00	01/25/2010	04/15/2009	BD88	Buy	L05144	20,000	99.960	CAD	(19,992.50)	199.00	0.00	0.00	0.50	0.000	64,836.39
300005-NA	REM	04/14/2009	P45616	1.21000000	Export 20090414 remplace Remb bon du trésor US	CALCULS ESCOMPTE	0.000		0.00	0.00	EXPORT DEV C/P U$  14AP09	300005	0.00	01/25/2010	04/14/2009	BD88	Redemption	P45616	(20,000)	100.000	USD	24,200.00	0.00	0.00	0.00	0.00	0.000	84,828.89
300005-NA	ACH	04/09/2009	M85972	1.00000000	PRIN-QUEBEC remplace coupons PRIN-Bell	CALCULS ESCOMPTE	0.000		0.00	0.00	PRIN-QUEBEC         1AP26	300005	0.00	01/25/2010	04/07/2009	BD88	Buy	M85972	10,000	37.000	CAD	(3,700.50)	47.00	0.00	0.00	0.50	0.000	60,628.89
300005-NA	ACH	04/08/2009	P45616	1.24000000	EXPORT P45616 remplace bon du trésor US remb	CALCULS ESCOMPTE	0.000		0.00	0.00	EXPORT DEV C/P U$  14AP09	300005	0.00	01/25/2010	04/06/2009	BD88	Buy	P45616	10,000	99.900	USD	(12,388.10)	124.00	0.00	0.00	0.50	0.000	64,329.39
300005-NA	ACH	04/07/2009	B87545	1.00000000	Achat PROV CB	CALCULS ESCOMPTE	0.000		0.00	0.00	PROV B.C.     5.7% 18JN29	300005	0.00	01/25/2010	04/03/2009	BD88	Buy	B87545	10,000	108.700	CAD	(11,215.01)	108.00	0.00	(344.51)	0.50	0.000	76,717.49
