Titre	Taux	Source	Règlement	Portion de l'intérêt	Note	Nom	No client	Mouv. d'enc.	Invest. unit. manuel	Ind. VM	G/P cap. investi	Description	Traitement	Transaction	Code de CP	Type	Symbole	Quantité	Prix	Total	Commission	Gains/Pertes	Int. courus	Frais	PBR manuel	Solde	No de compte
M22762	1,05000000	ACH	2009/12/28	0,00	INT-HYDRO QUE	VALIDATIONS CALC	300008	0,00	0,000		0,00	INT-HYDRO QUE  U$  13JA13	2010/01/25	2009/12/23	BD88	Achat	M22762	10 000	93,000	(9 765,50)	93,00	0,00	0,00	0,50	0,000	55 379,59	300008-NA
B87545	1,00000000	INT	2009/12/18	0,00	Interet PROV C.B. 5.7%18JN29	VALIDATIONS CALC	300008	0,00	0,000		0,00	PROV C.B.     5.7% 18JN29	2010/01/25	2009/12/18	BD88	Intérêts	B87545	0	0,000	285,00	0,00	0,00	0,00	0,00	0,000	65 145,09	300008-NA
L05144	1,00000000	ACH	2009/12/11	0,00	ACC BANC remplace bon du trésor CAD	VALIDATIONS CALC	300008	0,00	0,000		0,00	ACC BANC BNC        9MR10	2010/01/25	2009/12/09	BD88	Achat	L05144	20 000	99,900	(19 980,50)	194,00	0,00	0,00	0,50	0,000	64 860,09	300008-NA
M89953	1,00000000	REM	2009/12/01	53,70	Remb PRIN-Bell	VALIDATIONS CALC	300008	0,00	0,000		0,00	PRIN-B.C. PROV      1DC09	2010/01/25	2009/12/01	BD88	Remboursement	M89953	(20 000)	100,000	20 000,00	0,00	0,00	0,00	0,00	0,000	84 840,59	300008-NA
M89953	1,00000000	ACH	2009/10/05	0,00	PRIN BC remplace coupons détachés PRIN-Bell remb	VALIDATIONS CALC	300008	0,00	0,000		0,00	PRIN-B.C. PROV      1DC09	2010/01/25	2009/10/01	BD88	Achat	M89953	10 000	99,953	(9 995,80)	98,50	0,00	0,00	0,50	0,000	64 840,59	300008-NA
A02479	1,00000000	REM	2009/05/14	3,50	Remb bon du trésor CAD	VALIDATIONS CALC	300008	0,00	0,000		0,00	BONS TRES CDA      14MI09	2010/01/25	2009/05/14	BD88	Remboursement	A02479	(10 000)	100,000	10 000,00	0,00	0,00	0,00	0,00	0,000	74 836,39	300008-NA
L05144	1,00000000	ACH	2009/04/17	0,00	ACC BANC remplace bon du trésor CAD	VALIDATIONS CALC	300008	0,00	0,000		0,00	ACC BANC BNC        9MR10	2010/01/25	2009/04/15	BD88	Achat	L05144	20 000	99,960	(19 992,50)	199,00	0,00	0,00	0,50	0,000	64 836,39	300008-NA
P45616	1,21000000	REM	2009/04/14	0,00	Export 20090414 remplace Remb bon du trésor US	VALIDATIONS CALC	300008	0,00	0,000		0,00	EXPORT DEV P/C U$  14AV09	2010/01/25	2009/04/14	BD88	Remboursement	P45616	(20 000)	100,000	24 200,00	0,00	0,00	0,00	0,00	0,000	84 828,89	300008-NA
M85972	1,00000000	ACH	2009/04/09	0,00	PRIN-QUEBEC remplace coupons PRIN-Bell	VALIDATIONS CALC	300008	0,00	0,000		0,00	PRIN-QUEBEC         1AV26	2010/01/25	2009/04/07	BD88	Achat	M85972	10 000	37,000	(3 700,50)	47,00	0,00	0,00	0,50	0,000	60 628,89	300008-NA
P45616	1,24000000	ACH	2009/04/08	0,00	EXPORT P45616 remplace bon du trésor US remb	VALIDATIONS CALC	300008	0,00	0,000		0,00	EXPORT DEV P/C U$  14AV09	2010/01/25	2009/04/06	BD88	Achat	P45616	10 000	99,900	(12 388,10)	124,00	0,00	0,00	0,50	0,000	64 329,39	300008-NA
B87545	1,00000000	ACH	2009/04/07	0,00	Achat PROV CB	VALIDATIONS CALC	300008	0,00	0,000		0,00	PROV C.B.     5.7% 18JN29	2010/01/25	2009/04/03	BD88	Achat	B87545	10 000	108,700	(11 215,01)	108,00	0,00	(344,51)	0,50	0,000	76 717,49	300008-NA
M61475	1,00000000	ACH	2009/04/07	0,00	OER remplace RSB période coupon	VALIDATIONS CALC	300008	0,00	0,000		0,00	OER-ONT 9.5%  2JN18-2JN25	2010/01/25	2009/04/03	BD88	Achat	M61475	10 000	80,000	(8 000,50)	80,00	0,00	0,00	0,50	0,000	87 932,50	300008-NA
M22762	1,23000000	ACH	2009/04/07	0,00	INT-HYDRO QUE remplace TIGR USD	VALIDATIONS CALC	300008	0,00	0,000		0,00	INT-HYDRO QUE  U$  13JA13	2010/01/25	2009/04/03	BD88	Achat	M22762	20 000	88,500	(21 771,50)	177,00	0,00	0,00	0,50	0,000	95 933,00	300008-NA
M89953	1,00000000	ACH	2009/04/07	0,00	PRIN BC remplace coupons détachés PRIN-Bell remb	VALIDATIONS CALC	300008	0,00	0,000		0,00	PRIN-B.C. PROV      1DC09	2010/01/25	2009/04/03	BD88	Achat	M89953	10 000	99,500	(9 950,50)	98,50	0,00	0,00	0,50	0,000	117 704,50	300008-NA
A02479	1,00000000	ACH	2009/04/06	0,00	Achat bon du trésor CAD remb	VALIDATIONS CALC	300008	0,00	0,000		0,00	BONS TRES CDA      14MI09	2010/01/25	2009/04/02	BD88	Achat	A02479	10 000	99,960	(9 996,50)	99,96	0,00	0,00	0,50	0,000	127 655,00	300008-NA
P45616	1,26000000	ACH	2009/04/01	0,00	EXPORT P45616 remplace bon du trésor US remb	VALIDATIONS CALC	300008	0,00	0,000		0,00	EXPORT DEV P/C U$  14AV09	2010/01/25	2009/04/01	BD88	Achat	P45616	10 000	98,000	(12 348,50)	123,48	0,00	0,00	0,50	0,000	137 651,50	300008-NA
	1,00000000	DEP	2009/04/01	0,00	Depot	VALIDATIONS CALC	300008	150 000,00	0,000		0,00	SOLDE ( CAD )	2010/01/25	2009/04/01	BD88	Dépôt	1CAD	0,00	0,000	150 000,00	0,00	0,00	0,00	0,00	0,000	150 000,00	300008-NA
R13369	1,00000000	ACH	2009/08/19	0,00	Oblig ALCAN remplace NY Tel	GP VALIDATION	300007	0,00	0,000		5,74	ALCAN INC U$  5.2% 15JA14	2010/01/25	2009/08/17	BD88	Achat	R13369	10 000	97,000	(9 747,13)	99,00	5,74	(46,63)	0,50	0,000	476 961,48	300007-OB
R13369	1,00000000	VEN	2009/08/19	0,00	vente oblig Alcan	GP VALIDATION	300007	0,00	0,000		0,00	ALCAN INC U$  5.2% 15JA14	2010/01/25	2009/08/17	BD88	Vente	R13369	(10 000)	98,000	9 752,87	103,00	0,00	46,63	0,50	0,000	486 708,61	300007-OB
R13369	1,00000000	VEN	2009/08/19	0,00	vente oblig Alcan	GP VALIDATION	300007	0,00	0,000		99,00	ALCAN INC U$  5.2% 15JA14	2010/01/25	2009/08/17	BD88	Vente	R13369	(10 000)	98,000	9 752,87	103,00	99,00	46,63	0,50	0,000	476 955,74	300007-OB
R13369	1,00000000	ACH	2009/08/19	0,00	Oblig ALCAN remplace NY Tel	GP VALIDATION	300007	0,00	0,000		0,00	ALCAN INC U$  5.2% 15JA14	2010/01/25	2009/08/17	BD88	Achat	R13369	10 000	97,000	(9 747,13)	99,00	0,00	(46,63)	0,50	0,000	467 202,87	300007-OB
221374	1,00000000	ACH	2009/05/07	0,00	achat Walt Disney	GP VALIDATION	300007	0,00	0,000		5,00	DISNEY WALT COMPANY	2010/01/25	2009/05/05	BD88	Achat	DIS	500	23,140	(11 593,50)	23,00	5,00	0,00	0,50	0,000	476 950,00	300007-OB
221374	1,00000000	VEN	2009/05/07	0,00	Vente DIS	GP VALIDATION	300007	0,00	0,000		0,00	DISNEY WALT COMPANY	2010/01/25	2009/05/05	BD88	Vente	DIS	(500)	23,150	11 598,50	23,00	0,00	0,00	0,50	0,000	488 543,50	300007-OB
221374	1,00000000	VEN	2009/05/07	0,00	Vente DIS	GP VALIDATION	300007	0,00	0,000		5,00	DISNEY WALT COMPANY	2010/01/25	2009/05/05	BD88	Vente	DIS	(500)	23,150	11 598,50	23,00	5,00	0,00	0,50	0,000	476 945,00	300007-OB
221374	1,00000000	ACH	2009/05/07	0,00	achat Walt Disney	GP VALIDATION	300007	0,00	0,000		0,00	DISNEY WALT COMPANY	2010/01/25	2009/05/05	BD88	Achat	DIS	500	23,140	(11 593,50)	23,00	0,00	0,00	0,50	0,000	465 346,50	300007-OB
M22762	1,00000000	ACH	2009/04/03	0,00	INT-HYDRO QUE	GP VALIDATION	300007	0,00	0,000		2,00	INT-HYDRO QUE  U$  13JA13	2010/01/25	2009/04/03	BD88	Achat	M22762	20 000	88,230	(17 646,50)	177,00	2,00	0,00	0,50	0,000	476 940,00	300007-OB
M22762	1,00000000	VEN	2009/04/03	0,00	INT-HYDRO QUE	GP VALIDATION	300007	0,00	0,000		0,00	INT-HYDRO QUE  U$  13JA13	2010/01/25	2009/04/03	BD88	Vente	M22762	(20 000)	88,240	17 648,50	490,00	0,00	0,00	0,50	0,000	494 586,50	300007-OB
M22762	1,00000000	VEN	2009/04/03	0,00	INT-HYDRO QUE	GP VALIDATION	300007	0,00	0,000		2,00	INT-HYDRO QUE  U$  13JA13	2010/01/25	2009/04/03	BD88	Vente	M22762	(20 000)	88,240	17 648,50	490,00	2,00	0,00	0,50	0,000	476 938,00	300007-OB
M22762	1,00000000	ACH	2009/04/03	0,00	INT-HYDRO QUE	GP VALIDATION	300007	0,00	0,000		0,00	INT-HYDRO QUE  U$  13JA13	2010/01/25	2009/04/03	BD88	Achat	M22762	20 000	88,230	(17 646,50)	177,00	0,00	0,00	0,50	0,000	459 289,50	300007-OB
059960	0,79000000	TRF	2009/04/01	0,00	TRF-in ABX	GP VALIDATION	300007	33 927,86	0,000		0,00	BARRICK GOLD CORP	2010/01/25	2009/04/01	BD88	Transfert	ABX	1 000	23,540	0,00	0,00	0,00	0,00	0,00	0,000	476 936,00	300007-OB
059960	0,89000000	VEN	2009/04/03	0,00	Vente ABX	GP VALIDATION	300007	0,00	0,000		0,00	BARRICK GOLD CORP	2010/01/25	2009/04/01	BD88	Vente	ABX	(1 000)	42,750	38 468,00	420,00	0,00	0,00	0,50	0,000	476 936,00	300007-OB
059960	0,89000000	VEN	2009/04/03	0,00	Vente ABX	GP VALIDATION	300007	0,00	0,000		0,00	BARRICK GOLD CORP	2010/01/25	2009/04/01	BD88	Vente	ABX	(1 000)	42,750	38 468,00	420,00	0,00	0,00	0,50	0,000	438 468,00	300007-OB
059960	0,79000000	TRF	2009/04/01	0,00	TRF-in ABX	GP VALIDATION	300007	33 927,86	0,000		0,00	BARRICK GOLD CORP	2010/01/25	2009/04/01	BD88	Transfert	ABX	1 000	0,000	0,00	0,00	0,00	0,00	0,00	0,000	400 000,00	300007-OB
	1,00000000	DEP	2009/04/01	0,00	Depot	GP VALIDATION	300007	400 000,00	0,000		0,00	SOLDE ( USD )	2010/01/25	2009/04/01	BD88	Dépôt	1USD	0,00	0,000	400 000,00	0,00	0,00	0,00	0,00	0,000	400 000,00	300007-OB
059960	1,00000000	TRF	2009/12/31	0,00	TRF-in ABX	GP VALIDATION	300007	20 730,00	0,000		0,00	BARRICK GOLD CORP	2010/01/25	2009/12/31	BD88	Transfert	ABX	500	23,540	0,00	0,00	0,00	0,00	0,00	0,000	447 859,00	300007-NA
059960	1,00000000	TRF	2009/12/31	0,00	TRF-in ABX	GP VALIDATION	300007	20 730,00	0,000		0,00	BARRICK GOLD CORP	2010/01/25	2009/12/31	BD88	Transfert	ABX	500	23,540	0,00	0,00	0,00	0,00	0,00	0,000	447 859,00	300007-NA
059960	1,00000000	VEN	2009/12/31	0,00	Vente ABX	GP VALIDATION	300007	0,00	0,000		0,00	BARRICK GOLD CORP	2010/01/25	2009/12/29	BD88	Vente	ABX	(500)	41,500	20 791,50	41,00	0,00	0,00	0,50	0,000	447 859,00	300007-NA
059960	1,00000000	VEN	2009/12/31	0,00	Vente ABX	GP VALIDATION	300007	0,00	0,000		0,00	BARRICK GOLD CORP	2010/01/25	2009/12/29	BD88	Vente	ABX	(500)	41,500	20 791,50	41,00	0,00	0,00	0,50	0,000	427 067,50	300007-NA
M85972	1,23850000	VEN	2009/04/09	0,00	Vente PRIN-QUEBEC	GP VALIDATION	300007	0,00	0,000		25,00	PRIN-QUEBEC         1AV26	2010/01/25	2009/04/07	BD88	Vente	M85972	(10 000)	38,250	3 825,50	38,00	25,00	0,00	0,50	0,000	406 276,00	300007-NA
M85972	1,00000000	ACH	2009/04/09	0,00	PRIN-QUEBEC	GP VALIDATION	300007	0,00	0,000		0,00	PRIN-QUEBEC         1AV26	2010/01/25	2009/04/07	BD88	Achat	M85972	10 000	38,000	(3 800,50)	47,00	0,00	0,00	0,50	0,000	402 450,50	300007-NA
M85972	1,00000000	ACH	2009/04/09	0,00	PRIN-QUEBEC	GP VALIDATION	300007	0,00	0,000		25,00	PRIN-QUEBEC         1AV26	2010/01/25	2009/04/07	BD88	Achat	M85972	10 000	38,000	(3 800,50)	47,00	25,00	0,00	0,50	0,000	406 251,00	300007-NA
M85972	1,23850000	VEN	2009/04/09	0,00	Vente PRIN-QUEBEC	GP VALIDATION	300007	0,00	0,000		0,00	PRIN-QUEBEC         1AV26	2010/01/25	2009/04/07	BD88	Vente	M85972	(10 000)	38,250	3 825,50	38,00	0,00	0,00	0,50	0,000	410 051,50	300007-NA
460009	1,00000000	VEN	2009/04/07	0,00	Vente BN	GP VALIDATION	300007	0,00	0,000		15,00	BANQUE NATIONALE DU CDA	2010/01/25	2009/04/03	BD88	Vente	NA	(500)	42,530	21 307,50	42,00	15,00	0,00	0,50	0,000	406 226,00	300007-NA
460009	1,00000000	ACH	2009/04/07	0,00	Achat NA	GP VALIDATION	300007	0,00	0,000		0,00	BANQUE NATIONALE DU CDA	2010/01/25	2009/04/03	BD88	Achat	NA	500	42,500	(21 292,50)	42,00	0,00	0,00	0,50	0,000	384 918,50	300007-NA
460009	1,00000000	ACH	2009/04/07	0,00	Achat NA	GP VALIDATION	300007	0,00	0,000		15,00	BANQUE NATIONALE DU CDA	2010/01/25	2009/04/03	BD88	Achat	NA	500	42,500	(21 292,50)	42,00	15,00	0,00	0,50	0,000	406 211,00	300007-NA
460009	1,00000000	VEN	2009/04/07	0,00	Vente BN	GP VALIDATION	300007	0,00	0,000		0,00	BANQUE NATIONALE DU CDA	2010/01/25	2009/04/03	BD88	Vente	NA	(500)	42,530	21 307,50	42,00	0,00	0,00	0,50	0,000	427 503,50	300007-NA
221374	1,05000000	VEN	2009/04/07	0,00	Vente DIS	GP VALIDATION	300007	0,00	0,000		3 098,00	DISNEY WALT COMPANY	2010/01/25	2009/04/03	BD88	Vente	DIS	(500)	30,000	15 592,50	157,00	3 098,00	0,00	0,50	0,000	406 196,00	300007-NA
221374	1,23000000	ACH	2009/04/07	0,00	achat Walt Disney	GP VALIDATION	300007	0,00	0,000		0,00	DISNEY WALT COMPANY	2010/01/25	2009/04/03	BD88	Achat	DIS	500	19,990	(12 494,50)	200,00	0,00	0,00	0,50	0,000	390 603,50	300007-NA
221374	1,23000000	ACH	2009/04/07	0,00	achat Walt Disney	GP VALIDATION	300007	0,00	0,000		3 098,00	DISNEY WALT COMPANY	2010/01/25	2009/04/03	BD88	Achat	DIS	500	19,990	(12 494,50)	200,00	3 098,00	0,00	0,50	0,000	403 098,00	300007-NA
221374	1,05000000	VEN	2009/04/07	0,00	Vente DIS	GP VALIDATION	300007	0,00	0,000		0,00	DISNEY WALT COMPANY	2010/01/25	2009/04/03	BD88	Vente	DIS	(500)	30,000	15 592,50	157,00	0,00	0,00	0,50	0,000	415 592,50	300007-NA
	1,00000000	DEP	2009/04/01	0,00	Depot	GP VALIDATION	300007	400 000,00	0,000		0,00	SOLDE ( CAD )	2010/01/25	2009/04/01	BD88	Dépôt	1CAD	0,00	0,000	400 000,00	0,00	0,00	0,00	0,00	0,000	400 000,00	300007-NA
M22762	1,00000000	VEN	2010/01/25	80,57	INT-HYDRO QUE	CALCULS USD	300006	0,00	0,000		327,52	INT-HYDRO QUE  U$  13JA13	2010/01/25	2010/01/21	BD88	Vente	M22762	(5 000)	93,500	4 908,25	93,00	327,52	0,00	0,50	0,000	17 804,38	300006-OB
221374	1,00000000	DIV	2010/01/19	0,00	Dividende DISNEY	CALCULS USD	300006	0,00	0,000		0,00	DISNEY WALT COMPANY	2010/01/25	2010/01/19	BD88	Dividendes	DIS	0	0,000	19,95	0,00	0,00	0,00	0,00	0,000	12 896,13	300006-OB
221374	1,00000000	DIV	2010/01/19	0,00	DRIP DISNEY	CALCULS USD	300006	0,00	0,000		0,00	DISNEY WALT COMPANY	2010/01/25	2010/01/19	BD88	Dividendes	DIS	5	31,010	0,00	0,00	0,00	0,00	0,00	0,000	12 876,18	300006-OB
B55444	1,00000000	TRF	2010/01/11	0,00	TRF	CALCULS USD	300006	10 838,04	0,000		0,00	PROV QUE U$ 6.125% 22JA11	2010/01/25	2010/01/11	BD88	Transfert	B55444	10 000	0,000	0,00	0,00	0,00	0,00	0,00	0,000	12 876,18	300006-OB
A36754	1,00000000	TRF	2010/01/11	0,00	TRF	CALCULS USD	300006	9 348,05	0,000		0,00	US TREAS NT  2.75% 15FV19	2010/01/25	2010/01/11	BD88	Transfert	A36754	10 000	0,000	0,00	0,00	0,00	0,00	0,00	0,000	12 876,18	300006-OB
011368	1,00000000	TRF	2010/01/11	0,00	TRF	CALCULS USD	300006	17 450,00	0,000		0,00	ALCOA INC	2010/01/25	2010/01/11	BD88	Transfert	AA	1 000	0,000	0,00	0,00	0,00	0,00	0,00	0,000	12 876,18	300006-OB
460009	1,05000000	VEN	2009/12/31	0,00	Vente BN reste div. courus	CALCULS USD	300006	0,00	0,000		6 256,50	BANQUE NATIONALE DU CDA	2010/01/25	2009/12/31	BD88	Vente	NA	(510)	60,000	32 436,50	306,00	5 638,34	0,00	0,50	0,000	12 876,18	300006-OB
995576	1,00000000	ACH	2010/01/04	0,00	GGF412 remplace TRI375	CALCULS USD	300006	0,00	0,000		0,00	BMOG MCH MON AMER /N	2010/01/25	2009/12/30	BD88	Achat	GGF412	300,000	10,000	(3 030,00)	30,00	0,00	0,00	0,00	0,000	(19 560,32)	300006-OB
R13369	1,00000000	ACH	2009/12/31	0,00	Oblig ALCAN remplace NY tel	CALCULS USD	300006	0,00	0,000		0,00	ALCAN INC U$  5.2% 15JA14	2010/01/25	2009/12/29	BD88	Achat	R13369	2 000	105,000	(2 148,26)	105,00	0,00	(47,76)	0,50	0,000	(16 530,32)	300006-OB
M22762	1,00000000	ACH	2009/12/28	0,00	INT-HYDRO QUE	CALCULS USD	300006	0,00	0,000		0,00	INT-HYDRO QUE  U$  13JA13	2010/01/25	2009/12/23	BD88	Achat	M22762	10 000	93,000	(9 300,50)	93,00	0,00	0,00	0,50	0,000	(14 382,06)	300006-OB
460009	1,08000000	DIV	2009/11/01	0,00	DRIP NA	CALCULS USD	300006	0,00	0,000		0,00	BANQUE NATIONALE DU CDA	2010/01/25	2009/11/01	BD88	Dividendes	NA	5	56,390	0,00	0,00	0,00	0,00	0,00	0,000	(5 081,56)	300006-OB
460009	1,00000000	DIV	2009/11/01	0,00	Dividende de NA	CALCULS USD	300006	0,00	0,000		0,00	BANQUE NATIONALE DU CDA	2010/01/25	2009/11/01	BD88	Dividendes	NA	0	0,000	31,15	0,00	0,00	0,00	0,00	0,000	(5 081,56)	300006-OB
995576	1,00000000	DIV	2009/10/31	0,00	GGF412 remplace DRIP TRI375	CALCULS USD	300006	0,00	0,000		0,00	BMOG MCH MON AMER /N	2010/01/25	2009/10/31	BD88	Dividendes	GGF412	3,331	10,000	0,00	0,00	0,00	0,00	0,00	0,000	(5 112,71)	300006-OB
995576	1,00000000	DIV	2009/09/30	0,00	GGF412 remplace DRIP TRI375	CALCULS USD	300006	0,00	0,000		0,00	BMOG MCH MON AMER /N	2010/01/25	2009/09/30	BD88	Dividendes	GGF412	3,210	10,000	0,00	0,00	0,00	0,00	0,00	0,000	(5 112,71)	300006-OB
995576	1,00000000	DIV	2009/08/31	0,00	GGF412 remplace DRIP TRI375	CALCULS USD	300006	0,00	0,000		0,00	BMOG MCH MON AMER /N	2010/01/25	2009/08/31	BD88	Dividendes	GGF412	3,325	10,000	0,00	0,00	0,00	0,00	0,00	0,000	(5 112,71)	300006-OB
R13369	1,00000000	ACH	2009/08/19	0,00	Oblig ALCAN remplace NY Tel	CALCULS USD	300006	0,00	0,000		0,00	ALCAN INC U$  5.2% 15JA14	2010/01/25	2009/08/17	BD88	Achat	R13369	10 000	99,582	(10 008,16)	99,00	0,00	(49,46)	0,50	0,000	(5 112,71)	300006-OB
460009	1,07950000	DIV	2009/08/01	0,00	DRIP NA	CALCULS USD	300006	0,00	0,000		0,00	BANQUE NATIONALE DU CDA	2010/01/25	2009/08/01	BD88	Dividendes	NA	5	58,110	0,00	0,00	0,00	0,00	0,00	0,000	4 895,45	300006-OB
460009	1,00000000	DIV	2009/08/01	0,00	Dividende de NA	CALCULS USD	300006	0,00	0,000		0,00	BANQUE NATIONALE DU CDA	2010/01/25	2009/08/01	BD88	Dividendes	NA	0	0,000	19,45	0,00	0,00	0,00	0,00	0,000	4 895,45	300006-OB
995576	1,00000000	DIV	2009/07/31	0,00	GGF412 remplace DRIP TRI375	CALCULS USD	300006	0,00	0,000		0,00	BMOG MCH MON AMER /N	2010/01/25	2009/07/31	BD88	Dividendes	GGF412	3,292	10,000	0,00	0,00	0,00	0,00	0,00	0,000	4 876,00	300006-OB
995576	1,00000000	DIV	2009/06/30	0,00	GGF412 remplace DRIP TRI375	CALCULS USD	300006	0,00	0,000		0,00	BMOG MCH MON AMER /N	2010/01/25	2009/06/30	BD88	Dividendes	GGF412	3,257	10,000	0,00	0,00	0,00	0,00	0,00	0,000	4 876,00	300006-OB
995576	1,00000000	DIV	2009/05/31	0,00	GGF412 remplace DRIP TRI375	CALCULS USD	300006	0,00	0,000		0,00	BMOG MCH MON AMER /N	2010/01/25	2009/05/31	BD88	Dividendes	GGF412	3,283	10,000	0,00	0,00	0,00	0,00	0,00	0,000	4 876,00	300006-OB
006906	1,17000000	ACH	2009/05/08	0,00	Agrium	CALCULS USD	300006	0,00	0,000		0,00	AGRIUM INC	2010/01/25	2009/05/06	BD88	Achat	AGU	500	53,000	(30 240,50)	500,00	0,00	0,00	0,50	0,000	4 876,00	300006-OB
211596	1,00000000	ACH	2009/05/08	0,00	ETF-Bond USD	CALCULS USD	300006	0,00	0,000		0,00	CURRENCYSHS JAPANESE YEN	2010/01/25	2009/05/06	BD88	Achat	FXY	100	101,000	(10 100,50)	101,00	0,00	0,00	0,50	0,000	35 116,50	300006-OB
995576	1,00000000	DIV	2009/04/30	0,00	GGF412 remplace DRIP TRI375	CALCULS USD	300006	0,00	0,000		0,00	BMOG MCH MON AMER /N	2010/01/25	2009/04/30	BD88	Dividendes	GGF412	3,175	10,000	0,00	0,00	0,00	0,00	0,00	0,000	45 217,00	300006-OB
P45616	1,00000000	REM	2009/04/14	299,00	Export 20090414 remplace Remb bon du trésor US	CALCULS USD	300006	0,00	0,000		0,00	EXPORT DEV P/C U$  14AV09	2010/01/25	2009/04/14	BD88	Remboursement	P45616	(20 000)	100,000	20 000,00	0,00	0,00	0,00	0,00	0,000	45 217,00	300006-OB
P45616	1,00000000	ACH	2009/04/08	0,00	EXPORT P45616 remplace bon du trésor US remb	CALCULS USD	300006	0,00	0,000		0,00	EXPORT DEV P/C U$  14AV09	2010/01/25	2009/04/06	BD88	Achat	P45616	10 000	99,900	(9 900,50)	99,00	0,00	0,00	0,50	0,000	25 217,00	300006-OB
006906	1,24000000	ACH	2009/04/08	0,00	Agrium	CALCULS USD	300006	0,00	0,000		0,00	AGRIUM INC	2010/01/25	2009/04/06	BD88	Achat	AGU	500	48,000	(31 505,50)	480,00	0,00	0,00	0,50	0,000	35 117,50	300006-OB
M22762	1,00000000	ACH	2009/04/07	0,00	INT-HYDRO QUE remplace TIGR USD	CALCULS USD	300006	0,00	0,000		0,00	INT-HYDRO QUE  U$  13JA13	2010/01/25	2009/04/03	BD88	Achat	M22762	20 000	88,500	(17 700,50)	177,00	0,00	0,00	0,50	0,000	66 623,00	300006-OB
995576	1,00000000	ACH	2009/04/07	0,00	GGF412 remplace TRI375	CALCULS USD	300006	0,00	0,000		0,00	BMOG MCH MON AMER /N	2010/01/25	2009/04/03	BD88	Achat	GGF412	950,000	10,000	(9 595,00)	95,00	0,00	0,00	0,00	0,000	84 323,50	300006-OB
460009	1,23000000	ACH	2009/04/07	0,00	Achat NA	CALCULS USD	300006	0,00	0,000		0,00	BANQUE NATIONALE DU CDA	2010/01/25	2009/04/03	BD88	Achat	NA	500	42,500	(26 180,00)	42,00	0,00	0,00	0,50	0,000	93 918,50	300006-OB
221374	1,00000000	ACH	2009/04/07	0,00	achat Walt Disney	CALCULS USD	300006	0,00	0,000		0,00	DISNEY WALT COMPANY	2010/01/25	2009/04/03	BD88	Achat	DIS	500	20,000	(10 200,50)	200,00	0,00	0,00	0,50	0,000	120 098,50	300006-OB
211596	1,00000000	ACH	2009/04/07	0,00	ETF-Bond USD	CALCULS USD	300006	0,00	0,000		0,00	CURRENCYSHS JAPANESE YEN	2010/01/25	2009/04/03	BD88	Achat	FXY	100	99,000	(9 900,50)	99,00	0,00	0,00	0,50	0,000	130 299,00	300006-OB
P45616	1,00000000	ACH	2009/04/01	0,00	EXPORT P45616 remplace bon du trésor US remb	CALCULS USD	300006	0,00	0,000		0,00	EXPORT DEV P/C U$  14AV09	2010/01/25	2009/04/01	BD88	Achat	P45616	10 000	98,000	(9 800,50)	98,00	0,00	0,00	0,50	0,000	140 199,50	300006-OB
	1,00000000	DEP	2009/04/01	0,00	Depot	CALCULS USD	300006	150 000,00	0,000		0,00	SOLDE ( USD )	2010/01/25	2009/04/01	BD88	Dépôt	1USD	0,00	0,000	150 000,00	0,00	0,00	0,00	0,00	0,000	150 000,00	300006-OB
B87545	1,00000000	ACH	2010/01/26	0,00	2e achat PROV CB	CALCULS ESCOMPTE	300005	0,00	0,000		0,00	PROV C.B.     5.7% 18JN29	2010/01/25	2010/01/22	BD88	Achat	B87545	10 000	112,700	(11 331,57)	112,00	0,00	(61,07)	0,50	0,000	49 951,27	300005-NA
M22762	1,05000000	VEN	2010/01/25	103,74	INT-HYDRO QUE	CALCULS ESCOMPTE	300005	0,00	0,000		(451,66)	INT-HYDRO QUE  U$  13JA13	2010/01/25	2010/01/21	BD88	Vente	M22762	(5 000)	93,500	4 908,25	93,00	(451,66)	0,00	0,50	0,000	61 282,84	300005-NA
M61475	1,00000000	ACH	2010/01/22	0,00	OER période coupon	CALCULS ESCOMPTE	300005	0,00	0,000		0,00	OER-ONT 9.5%  2JN18-2JN25	2010/01/25	2010/01/20	BD88	Achat	M61475	10 000	90,000	(9 000,50)	90,00	0,00	0,00	0,50	0,000	56 374,59	300005-NA
L05144	1,00000000	VEN	2010/01/18	3,69	Vente ACC BANC	CALCULS ESCOMPTE	300005	0,00	0,000		(1,44)	ACC BANC BNC        9MR10	2010/01/25	2010/01/14	BD88	Vente	L05144	(10 000)	99,955	9 995,50	99,00	(1,44)	0,00	0,50	0,000	65 375,09	300005-NA
M22762	1,05000000	ACH	2009/12/28	0,00	INT-HYDRO QUE	CALCULS ESCOMPTE	300005	0,00	0,000		0,00	INT-HYDRO QUE  U$  13JA13	2010/01/25	2009/12/23	BD88	Achat	M22762	10 000	93,000	(9 765,50)	93,00	0,00	0,00	0,50	0,000	55 379,59	300005-NA
B87545	1,00000000	INT	2009/12/18	0,00	Interet PROV C.B. 5.7%18JN29	CALCULS ESCOMPTE	300005	0,00	0,000		0,00	PROV C.B.     5.7% 18JN29	2010/01/25	2009/12/18	BD88	Intérêts	B87545	0	0,000	285,00	0,00	0,00	0,00	0,00	0,000	65 145,09	300005-NA
